,text,date,nickname,date_year,sentiment,sentiment_score
1525,"bir seyin yavrusunu oldurup yemek insan dogasinda yoktur. bunun normal oldugunu anlatmak bile marjinal bir cikistir. cok saglam argumanlar bulabilirsiniz, vahsi dogadan, beslenme zincirinden vs. ama bisey degistirmez. insan yavru hayvan oldurup yemez. yavru hayvan yemenin normal oldugunu soyleyen birinden enteresan bir cikis gelmis:

""eti icin uretilip devamliligi saglanan ve nesli tehlike altinda olmayan bir hayvani da ureme hizinin altinda tukettigin surece; bundan daha onemlisi (uretilen kuzu - tuketile",2015-05-06,cagliari,2015,Nötr,0.5861963629722595
1524,"vedat milor ne zaman bir yemek tatsa ve ağzını şapırtatıp yorumuna geçmeden o iki dk bekleme anında ticari bekleme yapma diyorum

çünkü bu program kurgu karşılıklı menfaat üstüne kurulu o yüzden pek ciddiye almamak lazım",2015-05-06,scuddy,2015,Negatif,0.9984616637229919
1523,"hastayken damarlarına, serum yerine kuzu gömlek yağı verilmesi gereken yiyici.

yabancı şeflerin karşısında süt dökmüş kedi misali, beğenmedim dediği yemek duymadım. ama yerli şeflere illa bir kulp bulur, yemekte kusur arar.

gözümde eski sempatikliğini yitirmiş kişi.",2015-05-06,keskek,2015,Negatif,0.9731371402740479
1522,aslında olmak istediğim kişi. yemeğe o kadar düşkün biri olarak yöresel yemekleri yöresinde yemek en büyük hayalim. bu adama gurme demekte hem fikirim.,2015-05-06,kaybeden avukat,2015,Pozitif,0.9869552850723267
1521,"kuzucuklari benim yerime de yesin, afiyet bal seker olsun. her dogal kaynagin ve canlinin surdurulebilir dongusunu saglayan bir duzen soz konusu. yeraltisuyunun konya ovasi'nda oldugu gibi anasini bellersen, sonra o suyun yenilenme hizini hesaba katmadigin icin bokunu yemis tavuk gibi oturur dusunursun, degil mi?

eti icin uretilip devamliligi saglanan ve nesli tehlike altinda olmayan bir hayvani da ureme hizinin altinda tukettigin surece; bundan daha onemlisi (uretilen kuzu - tuketilen kuzu) hizinda denge",2015-05-06,chance the gardener,2015,Nötr,0.998885989189148
1539,"https://www.youtube.com/watch?v=3ermsd8myf0

ne zaman dertliysem bu videoyu acip gulerim, telefon gitmis ama balik da soguyor diyor devam ediyor hahaha",2015-05-08,kartal kalkar dal sarkar,2015,Negatif,0.78797447681427
1541,"okadar sosyoloji, finans oku profesör ol, sonra koy amına de kendini yemeğe vur.",2015-05-09,little uncle,2015,Negatif,0.7954363226890564
1540,"""elitten intikam alma propagandası""nın en önemli karakterlerinden biri. siz, bu adam ekrandayken, ödeme kaygısı yaşamadan, ""onu beğenmedim, bunun suyu fazla olmuş"" gibi yorumlarının sadece gastronomiye hizmet ettiğini mi düşünüyorsunuz? yemek yemeyi sizden öğrenecek değiller.",2015-05-09,repper,2015,Negatif,0.9984431266784668
1542,"bildiğim lezzet duraklarının büyük çoğunluğunu keşfetmeme önayak olan büyük üstad.
önerdiği bir yemeğin kötü çıktığına rastlamadım.
tek sıkıntı, reis geldikten sonra bazı mekan sahiplerinin götünün kalkıp hizmet kalitesini ve fiyatları değiştirmesi.
o konuda da üstadın yapacak birşeyi yok zaten.
keşke önereceği mekanları yayınlanmadan bir iki hafta önceden sevenlerine bir şekilde ulaştırsa. buna ihtiyacımız var.*",2015-05-15,nt4 0,2015,Nötr,0.8049630522727966
1543,"sitesinde yemek yazıları okurken ""ideal yılbaşı rüyam"" adlı yazısına denk geldim. olmak istediği an ve zamanları çok samimi bir şekilde yazmış. kesinlikle diğer yazılarından çok farklı. ilgilenenler için buraya koymak istedim.

istediğim an istediğim yer ve zamanda olayım",2015-05-22,stay hungry stay foolish,2015,Pozitif,0.9967799782752991
1544,"--- spoiler ---

bazen en zor olan en basit ve yalın görünenden bir başyapıt yaratmak. bir robert bresson filmi. bir mondrian tablosu. bir patlıcan salatası…

--- spoiler ---",2015-05-22,stay hungry stay foolish,2015,Nötr,0.9997321367263794
1545,pembe pembe trikoları giyip anadoluyu karış karış gezen bir gurmedir. ama başkaları gibi sonradan gurme değildir. genellikle yemeklerin çoğusunu bilir ve kolay kolay tatmaz. oraya karnını doyurmaya değil cidden damak tadını test etmeye gitmiştir.,2015-05-25,ironist,2015,Nötr,0.9995322227478027
1546,paraya ne kadar ihtiyacı vardır bilemem ama artık tv programlarını bırakması gereken insan. bu el kol titremesini gördükçe içim parçalanıyor. hocam sıkıntı varsa bırak ne olur. üzme bizi.,2015-05-29,ucurulmamak umidiyle,2015,Negatif,0.9993898272514343
1547,hayalimdeki mesleği yapan kişidir.,2015-05-29,senonuseyyap,2015,Nötr,0.5678389668464661
1548,"tokat kebabini gorunce elleri titreyen.
(siz istediginiz kadar parkinson deyin)",2015-05-30,mesotes,2015,Nötr,0.9623399972915649
1549,"ülkemizdeki italyan restoranlarına sonuna kadar giydirip ""hadi parmesanınız da hiç yoktan idare eder"" diyerek gönül alan tat alma duayeni. laubali restoran müdürlerini sevmez. dobra olunması lazım.",2015-05-30,dolaysiztumlec,2015,Nötr,0.9987744092941284
1550,"abinin en büyük hayranlarından biriyim.
çok samimi ve dürüst geliyor. hastalığı yakıştıramadığımdan ellerinin titremesini coşkusuna bağlıyorum.
gurmelik çok zor bir yetenektir. sonuçta hayatı boyunca kola içen insanların normal kola ile zeroyu ayıramadığı bir milletiz.
bir mekana girince onun resmini görünce mutlu oluyorum. o mekanların da ondan gurur duyması ne alaka ise bana ekstra mutluluk veriyor.
tek eleştireceğim nokta kendi sitesi çok kötü. hem ağır, hem de sınıflandırma berbat.
sitesine reklam alsı",2015-06-06,gaspa,2015,Pozitif,0.9416191577911377
1551,"artık elinde çatal durmuyor, hâlâ steak peşinde. 20 günlükken yediği kuzuların ah'ı mı dersin artık?",2015-06-07,charly lie,2015,Negatif,0.9511698484420776
1552,"yunanistanda program yaparken sefle tercümansiz muhabbet edip bize dublajla dinlettiren gurme.

(bkz: respect)",2015-06-12,enheduann,2015,Negatif,0.9557656049728394
1553,arada ntv'yi izlememi sağlayan kişi.,2015-06-16,engineer who,2015,Nötr,0.9993316531181335
1554,"kavala'da gittiği, ambiyansını etkileyici, yemeklerini leziz(özellikle kuzu incik), fiyatlarını makul bulduğu (1+1'in burada 3 ettiğini söylediği) restoran mpaharidir. listeme ekledim.

edit: restoranın adı bahari diye okunur ve yenibahar anlamındadır.",2015-06-17,nickininneolacaginakararveremeyenkisi,2015,Nötr,0.9980208277702332
1555,milliyet'ten hürriyet'e geçmiş.,2015-06-20,efendi,2015,Nötr,0.9986903667449951
1556,"artık hürriyet gazetesi'nin hafta sonu eklerinde yazacak olan gurme.

aynı gazetede yer alacağı diğer bir gurme mehmet yaşin ile bir araya gelip söyleşi yapmış.

link",2015-06-21,imd,2015,Nötr,0.9995196461677551
1557,"hürriyet gazetesinde mehmet yaşin ile verdiği söyleyişinin bir kısmında uykuluktan bahsederken geçenlerde çekim sebebiyle bir kadınla tanıştığını, çok güzel uykuluk yaptığını ama rağbet görmediği için pes etme noktasında olduğunu, kendisinin de kesinlikle vazgeçmemesi gerektiğini söylediğinden bahsetti. sevgili yazar arkadaşlar bu kadının olduğu bölümü izlerler ve bana mesaj yoluyla linkini ya da tarihini iletirlerse çok memnun olurum.",2015-06-22,pine,2015,Nötr,0.8709957003593445
1558,"bugün yayınlanan sohbette şöyle bir konuşma geçmiştir mehmet yaşin ile aralarında.

bugün her ınstagram hesabı olanın yemek konusunda bilirkişiliğe, eleştirmenliğe soyunmasına hafiften kıl oluyor musunuz?
milor: bunda bir sakınca görmüyorum. insanların yorumlarını, fikirlerini paylaşmaları güzel bir şey. tek itirazım yemek yerken fotoğraf çekilmesine...
yaşin: çok haklı, çok doğru...
milor: çok affedersiniz, cinsel ilişkide bulunurken fotoğrafınızı çekip cümle âlemle paylaşıyor musunuz? ikisi de aynı derec",2015-06-22,thirth lulubelle,2015,Nötr,0.9994253516197205
1559,"ellerinin titremesinin nedeni herkesin zannettiğinin aksine parkinson hastalığı olmayıp, ülkemizdeki deniz ürünlerinin civa içeriğinin fazla olmasıymış. deniz ürünlerini çok tüketen gurmemiz.",2015-06-23,benimderdimyeterbana,2015,Nötr,0.9991985559463501
1560,"https://www.youtube.com/watch?v=d8t5x1dwf9o

künefemizin tadına bakmış, ortalara doğru ""çekim bitince tepsinin kalanını da yiyeceğim"" demiş gurmedir kendisi, doğrusu hoşuma gitti, erkek adam bir sini künefeyi bir oturuşta tek başına yemeli zaten.

ancak sonrasında yediği künefe ile ilgili olarak ""hayalimdeki künefeye yaklaşmıştı"" diyerek beni kaybetmiştir kendisi. hatta bir ara coşmuş, künefe gibi bir velinimeti ""börek"" gibi bir şeye yakınsatmaya çalışmıştı.
hele bir otur soluklan yeğenim demezler mi adama",2015-06-23,trumanshow,2015,Nötr,0.9988613128662109
1561,"keyifle izlediğim bir abimiz

hani yemekten sonra izlesem bile o kadar keyifle ve güzel anlatıyor ki yeniden acıkıyorum, tam bir kuzusever

ileride ilk işim her programından sonra gittiği yerleri denemek olmalı sanırsam

ellerinin titremesi için de hastalığı umarım geçer ve ilerlemez

severek izliyorum",2015-06-23,docent gorunumlu ordinaryus,2015,Pozitif,0.9993185997009277
1562,"benim tatlışım. kendisi çocukluğumdan beri türkiyede en sevdiğim yüz, her açıdan beğeniyorum. böyle ara sıra telefonunu denize düşürmesi geliyor aklıma yerim ben onu.

bu adama hanginizin nazarı değdi bilmiyorum ama sizi asla affetmeyeceğim.

şu an tokatta bir şeyler yiyor, gittiği restoranı bilmiyorum ama o kadına kıl oldum. kadından ziyade yemeklerine kıl oldum. ya sen iyi kötü şık bir restoransın, tokat standartlarını bilmiyorum ama iyi görünüyordu mekan.

sen vedat milorun önüne nasıl 2 sarma 1 çorba k",2015-06-28,tangerine,2015,Negatif,0.9991535544395447
1563,"""paça sevmeyen gurme olamaz"" diyerek gurmelik hayallerimi suya düşürmüştür.",2015-06-30,psychic,2015,Negatif,0.9941354393959045
1564,"hürriyet gazetesine transfer olduğunda, mehmet yaşin'le gerçekleştirdiği röportajda şunları söylemiş kendisi; ""hayatım boyunca hedonist tarafım ağır bastı. hep zevk veren şeylere koşuyorum. önce şarap başladı, yemek sonra geldi. güzel bir kadınla birlikte olmak gibi his. hedonist zevklerin götürdüğü yere git!""

tanimlayamadığım hayat felsefemi kendisi 3,5 cümleyle açıklamış. altına imzami atarım. acayip saygı duyup seviyorum seni reis, bir sen bir ayhan sicimoğlu zaten. ikinizle bir gün bir masada şarap ye",2015-07-02,gurme olmak isteyen isletmeci,2015,Pozitif,0.9950562715530396
1565,"adam tam anlamıyla bir (bkz: zevk pezevengi).

pek çoğumuzun olmak isteyipte, sistemin dişlileri arasında ezilmekten, olamadığıdır. helal olsundur!..

edit: 'tam' sipeşıltenkstu aci cesme.",2015-07-02,sensizdogangunesinaq,2015,Negatif,0.9976083636283875
1566,galatasaray liseli ve çok sağlam galatasaraylıymış...,2015-07-02,jasonkidd,2015,Pozitif,0.9978457689285278
1567,"şerif mardin'i geçersek, birinin atfı önemlidir. burada biri tarafından verilen referans diğeri tarafından darbeci denilerek yeriliyor.

ancak bilimler akademisine alınmadıysa olayın ne darbecilikle ne ulusalcılıkla alakası vardır.",2015-07-02,hgzr,2015,Nötr,0.9422616362571716
1568,"beğenmediği, desteklemediği her görüşü iki satırlık cümlelerle dogmatik yerenler tarafından eleştirildiği zaman (ki aslında tam olarak eleştiri de sayılmaz) delice savunulan adam!

ben kişisel olarak vedat milor'u çok severim, kıskanırım, gıpta ile bakarım. peki bu kendisi hakkında tarihsel bilgiler eşliğinde yorum yapılmasına karşı olmaya bahane olur mu? bence olamaz. celal şengör'ü de çok beğenirim, kişisel olarak ulusalcı faşizanlığa kaçan fikirlerini beğenmem ama zeka ve analitik düşünme becerisini de ",2015-07-03,pine,2015,Nötr,0.9936357140541077
1569,"al sana bu adami sevmek icin bir sebep daha.

yunanistan’da ımf ve avrogrup’un dayattığı mali tasarruf programının oylandığı referandumda “hayır” oylari yuzde 61’i bulunca sabah attigi tweet :

“mutluyum bu sabah. demokrasinin altin yillari 60lardi. sonra abd ve finans kapital hegemonyasini kurdu. helal olsun yunan halki.”",2015-07-06,ikisidebir,2015,Pozitif,0.6658890247344971
1570,tokat programında fırıncının çökelekte margarin kullanmasından rahatsız olmuştur fakat tereyağının fiyatından da haberi vardır umarım.,2015-07-08,jokerangelus,2015,Negatif,0.7929185628890991
1571,ayhan sicimoğlundan sonra bünyeye iyi gelendir...,2015-07-11,dr joel fleischman,2015,Nötr,0.6293166279792786
1573,bana hep itici gelmiştir,2015-07-18,seyirci,2015,Negatif,0.9934927821159363
1572,güzel bir yazı; http://sosyal.hurriyet.com.tr/…e-nisiotiko_29521687,2015-07-18,sanver,2015,Pozitif,0.9933800101280212
1574,"anadolu'da gittiği her lokanta, peşi sıra kapıya neredeyse heykelini dikiyor. bugün aynı sokakta üç vedat milor brandalı lokanta görünce bu işin suyunun çıktığına kanaat getirdim.
şu örnekte hele ciddi bir emek olduğunu söyleyebilirim. patron cnc kesim sac konstrüksiyon üzerine baskı yapmış ki reklam yıllara meydan okuyabilsin.",2015-07-20,zindirzimba,2015,Nötr,0.9929505586624146
1575,"bak adını sol frame de görünce yine cv'si geldi aklıma. ürperdim.

ayağa kalkıp saygıyla önümü ilikledim .

ilginç olan bu adamı bir dolu insan yediği içtiği , yorumları ve ellerinin titremesine sebep rahatsızlığı ile bilir. oysa cv'sini bir görseler dünyaları değişecek.

benim değişti. ordan biliyorum.

saygılar hocam.",2015-07-23,travenian,2015,Nötr,0.9676721692085266
1576,yediği lahmacunun içindeki etin ait olduğu hayvanın kızlık soyadını bile bilen adamdır,2015-07-28,she says her name is goldie,2015,Nötr,0.9657183289527893
1577,beşiktaş'taki efsane karadeniz döner'e gittiğinde döner ocağının yanında ayakta bekletildiği ve masaya dahi alınmadan sorduğu sorulara ağız ucuyla cevap alabildiği bölümü arşivlik olan tadı damağımda programını (bkz: ntv) yapan gurme.,2015-07-29,cloudyrainyday,2015,Nötr,0.9987810850143433
1578,"müthiş cv'sine rahmen gurmelik yapan süper samimi insan.
ekim 2013 tarihli kahramanmaraş tadı damağımda programındaki tepsinin ne olduğunu merak etmesi gülümsetmiştir. link*",2015-07-30,kbm,2015,Nötr,0.9963367581367493
1582,bana üç porsiyon kötü yemek yiyeceğine bir porsiyon güzel yemek ye prensibini kazandırmış güzel insan. ama şartlar çoğu zaman kötü yemeğe muhtaç ediyor o ayrı.,2015-07-31,yavuzum,2015,Pozitif,0.9993668794631958
1581,muhtemelen başlıkta 8-10 kere söylenmiştir ama kendisi parkinson hastası değil. civa zehirlenmesi ya da ona benzer bir sorunu var.,2015-07-31,futurama,2015,Negatif,0.9623439311981201
1579,"parkinson hastalığının ilerlemesine, ve ellerine hakim olamamasına çok üzüldüğüm, kendisi yedikçe tv karşısında karnımı doyuran değerli kişi.",2015-07-31,frapan geyik,2015,Pozitif,0.46240848302841187
1580,"benim için kısaca ""idol"" dür efendim.",2015-07-31,milli gurme,2015,Nötr,0.9943928718566895
1583,(bkz: milor'un tunceli'yi fransa'ya italya'ya benzetmesi),2015-08-14,insan donuna girmis telli turna,2015,Nötr,0.9996771812438965
1584,"o ağzını şaplarıyor ya, canını yerim ya. adamın hammaddesi. cv sinin de ağzının tadının da bilincinde birisi olarak severek takip ediyorum.",2015-08-15,swap,2015,Negatif,0.9984162449836731
1585,"yemeğin içinde ne olduğunu yemeden önce sorup,program içinde şunu şunu şunu kullanıyorsunuz diye nutuk atan,iyi bir pazarlama gurmesi...",2015-08-19,bilgehan36,2015,Nötr,0.9984399080276489
1586,yarım saattir ekmekçide. baydı yani uzattı.,2015-08-22,seviyorsevmiyorseviyorsevmiyorseviyor,2015,Nötr,0.9984852075576782
1587,"burnu havada, aşırı eğitimli sonradan gurmeleri saymazsak bence türkiye'de ikincisi yok. geriye dönük olarak programlarının yarısına yakınını izledim ve türkiye'nin ağız tadının nasıl boka sardığını sayesinde anladım.

birçok restoran sahibi samimi olmasa da samimi olanlar durumu açıkça ortaya koyuyor. türk halkında berbat bir talep var. saf tereyağı kullanıyorsun yağlı ve ağır diyorlar, yapımı zor olan yemekleri geç çıkıyor diye eleştiriyorlar, etleri (hala) aşırı pişirtmeye çalışıyorlar. hayır halkı geçt",2015-08-28,onursuz kil adam,2015,Negatif,0.9994649291038513
1589,"çok değer verdiğim insan. neredeyse hiç bir konuda mesleğinin hakkını veren ve mütevazi kalmayı başarmış birinin olmadığı ülkemizde bu adam akademik olarak gurmeliğini sürdürüyor, deneyimlerini paylaşıyor. merak ettiğiniz bir konuda adamı izleyince tatmin olabiliyorsunuz, bu adam size bu imkanı veriyor. bu artık günümüzde maalesef bir lüks.",2015-09-05,araxes,2015,Nötr,0.8841788172721863
1588,"bitlenmiş. türkiye'nin batıya bakan yüzünün gözleri kör oldu yeminlen, büyük geçmiş olsun
https://twitter.com/…ilor/status/640133844654538752",2015-09-05,guldum gectim genceciktim,2015,Negatif,0.9993957877159119
1590,"dürüm veya kebap yediğim zaman youtube'dan videolarını izlediğim gurme. özellikle nusr-et bölümünü tercih ediyorum ki dadından yenmiyor dürümüm.

en fantastik videosu",2015-09-12,oylemelesineinsann,2015,Pozitif,0.9683671593666077
